textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
7a23bb9610," p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI.","p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI.",neutral,noon,60-70,Saudi Arabia,34813871,2149690.0,16
02192601a9,I LOVE TWILIGHT !!!,I LOVE TWILIGHT !!!,positive,morning,0-20,Argentina,45195774,2736690.0,17
a8361317b3, i think it starts at  7.30 with that david archuleta  i might just throw glitter all over myself aha ****,i think it starts at  7.30 with that david archuleta  i might just throw glitter all over myself aha,neutral,morning,0-20,Greece,10423054,128900.0,81
a05c646bc1,Surfing the web...,Surfing the web...,neutral,night,31-45,Netherlands,17134872,33720.0,508
5ef9928cec, oops. Cy`s place is too near. Trouble for me.,Trouble,negative,morning,46-60,Bahrain,1701575,760.0,2239
14a7689905,Happy mother`s day !!!!,Happy mother`s day !!!!,positive,night,70-100,Vietnam,97338579,310070.0,314
7a8a122cd9,is going to work an amazing charity event for big brothers big sisters. i don`t mind working if its for a good cause,amazing,positive,night,70-100,Gambia,2416668,10120.0,239
e25b77052a, ok2  g`nyt? Haha too early.,? Haha too early.,positive,noon,21-30,Chad,16425864,1259200.0,13
11b397a3ca,i cooked breakfast for my mom  HAPPY,HAPPY,positive,morning,46-60,Serbia,8737371,87460.0,100
58c60e79d2,"  Hey thats good, my Daughter`s still asleep and Son is drawing, better feed him v soon",ey thats good,positive,noon,21-30,Belgium,11589623,30280.0,383
99ee365e3b,"Apple is also rotten in the center, just my luck",Apple is also rotten in,negative,night,70-100,Djibouti,988000,23180.0,43
6fc13b7e51,  dont make me sad... i do agree tho it does need some more of SA`s magical lyrics,e sad,negative,night,70-100,Brazil,212559417,8358140.0,25
af26967ff7,_joy it`s entirely possible,_joy it`s entirely possible,positive,morning,0-20,Bosnia and Herzegovina,3280819,51000.0,64
10c23a0f46, That is the best sticker EVER. Also. I dig your hair. It`s gotten long since I`ve seen you last.,best sticker EVER.,positive,noon,21-30,Saudi Arabia,34813871,2149690.0,16
719f6bacc1,mm it was cold in your shadow anyway. Ooh monday,mm it was cold in your shadow anyway. Ooh monday,neutral,night,70-100,United Kingdom,67886011,241930.0,281
0c61d2393f," Well alright. But #dollhouse is still fricking awesome. Elisha`s performance in last weeks episode sold me there too, finally",awesome.,positive,morning,0-20,Norway,5421241,365000.0,15
c775329507,"Happy Mother`s Day to all the amazing women who put up with us crazy, demanding children. Thank you.  Very very much.",Happy Mother`s Day to,positive,night,31-45,Senegal,16743927,192530.0,87
76d03aa370, so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou<3,.but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou<3,neutral,night,31-45,Gambia,2416668,10120.0,239
5751380d23," Thanks hon, doing great and yourself? Happy Mothers Day",Happy,positive,noon,21-30,Tunisia,11818619,155360.0,76
40295228f9,Sometimes I forget that boys have feelings too,forget,negative,night,70-100,Sierra Leone,7976983,72180.0,111
793a4d5379,"Yep, this is about as 'boonies' as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR","Yep, this is about as 'boonies' as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR",neutral,night,70-100,Vietnam,97338579,310070.0,314
c4ee657cd2, mmmmm you have someone on the inside ? or are you being brlliant again,mmmmm you have someone on the inside ? or are you being brlliant again,neutral,morning,46-60,China,1439323776,9388211.0,153
65fed0bc1e,Listening to some nice music.. I think I should go to bed now so I get nice and rested but i`ll miss Russel Brand`s Ponderland,Listening to some nice music.. I think I should go to bed now so I get nice and rested but i`ll miss Russel Brand`s Ponderland,neutral,night,31-45,Burkina Faso,20903273,273600.0,76
8d1e51c65b,  Then Google Vs. Twitter . Mother`s Day Vs. Mothers Day . . Mother`s Day - web1.0 type. Mothers Day is Social Media -web2.0,Then Google Vs. Twitter . Mother`s Day Vs. Mothers Day . . Mother`s Day - web1.0 type. Mothers Day is Social Media -web2.0,neutral,noon,60-70,Costa Rica,5094118,51060.0,100
73ee1f63b4,"Got stuck in a traffic jam today, i now have one sunburned arm",stuck,negative,morning,46-60,Argentina,45195774,2736690.0,17
ab3885078c,Excited about having an empty apartment to ourselves for a little while,Excited about having an empty apartment to ourselves for a little while,neutral,noon,60-70,Malta,441543,320.0,1380
e9c2859c51,I am so tired!,I am so tired!,negative,night,31-45,Uganda,45741007,199810.0,229
93acb731c3, Cheers. Wish I had more fonts to play with,Cheers.,positive,noon,21-30,Denmark,5792202,42430.0,137
ef863ba82e,Morning Tweethearts! Now home after traveling 302 mi.thru 2 states & 2 faires in 3 days. So inspired! Ready to write as I enjoy coffee.,Morning Tweethearts! Now home after traveling 302 mi.thru 2 states & 2 faires in 3 days. So inspired! Ready to write as I enjoy coffee.,positive,noon,21-30,Iceland,341243,100250.0,3
84ed7dbd10,had plans with people but they cancelled...now what to do?,cancelled..,negative,noon,60-70,Angola,32866272,1246700.0,26
579f779ac0,is pumped and bummed all at the same time.......,is pumped and bummed all at the same time.......,neutral,morning,0-20,Lithuania,2722289,62700.0,43
8e1a36c2f7, it`s really gutwrenching.  So sad,So sad,negative,noon,21-30,Holy See,801,0.0,2003
722f87d325, Yessir,Yessir,neutral,night,31-45,Antigua and Barbuda,97929,440.0,223
f0a6f536f1, thats what andy said a few hours ago....I HOPE THEY ACTUALLY ARE,.I HOPE THEY ACTUALLY ARE,positive,noon,60-70,Dominican Republic,10847910,48300.0,225
a413fe693f," ah man, that`s sucks.  What happened to it that`s prompting a reinstall?",sucks.,negative,morning,46-60,Greece,10423054,128900.0,81
1ea46b2b89,"juss boredd, !","boredd,",negative,night,70-100,Finland,5540720,304000.0,18
57c7383b1e, Just kidding! Don`t go around quoting me,Just kidding! Don`t go around quoting me,neutral,noon,21-30,Costa Rica,5094118,51060.0,100
a208770a32, in spoke to you yesterday and u didnt respond girl  wassup though!,in spoke to you yesterday and u didnt respond girl  wassup though!,neutral,night,70-100,Gambia,2416668,10120.0,239
6872de6cff,My sister graduated today  it was amazing and super emotional. Wow ...,amazing,positive,night,70-100,Panama,4314767,74340.0,58
a80e2385d7," Oh man, that sux... price u pay for being on the org chart (and responsible, and stuff...)",sux.,negative,night,31-45,Barbados,287375,430.0,668
2ca6ef1658,aw taxi man is going fast just for meee,aw taxi man is going fast just for meee,positive,noon,21-30,Iran,83992949,1630000.0,52
54d11506cc, haha okay you were talking about middle college grad I think and I got worried,I think and I got worried,negative,night,31-45,Cabo Verde,555987,4030.0,138
6c8858fae4,going to get waterguns from tesco today   haha.   its sunny.,going to get waterguns from tesco today   haha.   its sunny,neutral,noon,21-30,Libya,6871292,1759540.0,4
67a620edc9,_assassin  sucks about your cat... hope you guys feel better,sucks about your cat... hope you guys feel better,neutral,night,70-100,Lesotho,2142249,30360.0,71
e0b663b833,_louise Lucky me. There are mystery ingredients as well,_louise Lucky me. There are mystery ingredients as well,neutral,morning,46-60,Cambodia,16718965,176520.0,95
c64d30a2ad,going shopping with my mammyy.... my makeup and face are being generally quite nice to me today,nice,positive,morning,0-20,Argentina,45195774,2736690.0,17
51b5526327,I feel sick. And I have a solo tonight at my vocal jazz concert.  great,I feel sick. And I have a solo tonight at my vocal jazz concert.  great,neutral,night,31-45,Pakistan,220892340,770880.0,287
0fab80d6b2,	REALLY?? oh.. sorry yall  lol,sorry,negative,noon,60-70,Poland,37846611,306000.0,124
b9e8fc045c,still in love with marky mark,love,positive,morning,46-60,Eritrea,3546421,101000.0,35
cfab7a12da," Sounds lovely, hope you have a great day","Sounds lovely,",positive,noon,60-70,Malta,441543,320.0,1380
cca6d31a25, Red? wtf happened to dark blue + black stripes?,wtf,negative,noon,21-30,Nepal,29136808,143350.0,203
e941b944d8,lapit na ko magout. lapit na fated to love you.hehe  http://plurk.com/p/rrj4e,lapit na ko magout. lapit na fated to love you.hehe  http://plurk.com/p/rrj4e,neutral,night,31-45,Antigua and Barbuda,97929,440.0,223
fd987ed435,Surgery.,Surgery.,neutral,noon,21-30,Côte d'Ivoire,26378274,318000.0,83
e87c621330,_Music I was not hugged,I was not hugged,negative,morning,0-20,Greece,10423054,128900.0,81
bae5414377, uh oh,uh oh,negative,morning,0-20,Kuwait,4270571,17820.0,240
7d982daf08, Glad you like!,Glad you like!,positive,night,31-45,Sierra Leone,7976983,72180.0,111
1ea1879617," wooooo the tour has started yay, 13 days  have an awesome time! loved the video xD",have an awesome time!,positive,night,70-100,Uzbekistan,33469203,425400.0,79
1458d54f02,Why do I always have a headache?,Why do I always have a headache?,negative,night,31-45,Iraq,40222493,434320.0,93
6c11dc1f12, yep nothing better,yep nothing better,negative,morning,46-60,Tajikistan,9537645,139960.0,68
b9c7cea4dc,I am doing Geography Revision on Earthquakes!  How Boring!!,Boring!,negative,morning,46-60,Sweden,10099265,410340.0,25
dd25e39cf5,listening to the best days of your life by kellie pickler,listening to the best days of your life,positive,noon,60-70,Dominican Republic,10847910,48300.0,225
2d8be944d5,okay im happy again  i watched the second episode of jonas on youtube. i think tomorrow my family is going to olive garden for mothers day,im happy again,positive,morning,0-20,Tajikistan,9537645,139960.0,68
25586c623d, beer from japan.  google it,beer from japan.  google it,neutral,noon,60-70,Tuvalu,11792,30.0,393
f6e95412e5," Hmm.. didn`t get the DM, are you sure it didn`t go to someone else?","Hmm.. didn`t get the DM, are you sure it didn`t go to someone else?",neutral,morning,46-60,Trinidad and Tobago,1399488,5130.0,273
e4f0cac150,_carter can`t see it it says 'This video is private.',_carter can`t see it it says 'This video is private.',neutral,noon,60-70,Grenada,112523,340.0,331
1adf0ebca0, Why so expensive,expensive,negative,morning,46-60,China,1439323776,9388211.0,153
633a75380a,I am so sad...,sad..,negative,morning,46-60,New Zealand,4822233,263310.0,18
80a2dbb179," you hate her, I love her.  presentation got cancelled. I got up at 0600 and went in to work today for this pitch !",t cancelled,negative,noon,60-70,Togo,8278724,54390.0,152
4d3ede28e7,ive very picky about what i put in my mouth. i hate onions. they make me cry  ),hate,negative,noon,21-30,Colombia,50882891,1109500.0,46
1159cf1bcf,Why is it soooo cold & ugly out??,Why is it soooo cold & ugly out??,neutral,noon,60-70,Botswana,2351627,566730.0,4
b688517242, You cant put off age but you can put off grumpiness,You cant put off age but you can put off grumpiness,neutral,night,31-45,Honduras,9904607,111890.0,89
23fd1f9701,Just one of those days.... I pray it will get better..,pray,positive,noon,60-70,Poland,37846611,306000.0,124
7600ae3509," I wanted to, but I sadly work today.  Normally, I don`t work Fridays, either.",sadly,negative,night,31-45,Iraq,40222493,434320.0,93
daf377702e,"Oh yeah, MY LAPTOP IS FIXED. Shame my internet is still **** and slow.","Oh yeah, MY LAPTOP IS FIXED. Shame my internet is still **** and slow.",neutral,night,70-100,Croatia,4105267,55960.0,73
2bf1d43f68,Watching the Twins handle the Mariners again!! Whoo-hoo!!!  Tony http://www.trustyfotografie.com,Watching the Twins handle the Mariners again!! Whoo-hoo!!!  Tony http://www.trustyfotografie.com,neutral,noon,60-70,Bulgaria,6948445,108560.0,64
8db4d80318, Jars was gonna be my answer,Jars was gonna be my answer,neutral,night,70-100,Turkey,84339067,770000.0,110
657cf9d4ad,"alright, back from my twitter decompression  Happy monday folks, what`s the good word?","Happy monday folks,",positive,noon,60-70,Slovakia,5459642,48088.0,114
0f909f8883,eating cheeto puffs,eating cheeto puffs,neutral,noon,21-30,Nicaragua,6624554,120340.0,55
a53c94f0a9, nooo!! not too busy for you! EVER! SRSLY!  you are my pal! I`m not yet familiar with iphone twitter,nooo!! not too busy for you! EVER! SRSLY!,positive,night,70-100,Chile,19116201,743532.0,26
4d586d5ca8," nothing much, juss really bored! hbu?",bored!,negative,noon,21-30,Kyrgyzstan,6524195,191800.0,34
91956c5018,Firefly...That`s Nathan Fillion as in ,Firefly...That`s Nathan Fillion as in,neutral,morning,46-60,Liberia,5057681,96320.0,53
588e531efe, Moooorning! Fancy a coffee?,Moooorning! Fancy a coffee?,neutral,night,31-45,Pakistan,220892340,770880.0,287
3ed0d5fd4e,"Ugh, migraine.","Ugh,",negative,morning,46-60,Mongolia,3278290,1553560.0,2
2f4bfc3df1, irregularly. And Im (half-assedly) working on an essay. by saying half-assedly I really mean not at all. Words not even open,irregularly. And Im (half-assedly) working on an essay. by saying half-assedly I really mean not at all. Words not even open,neutral,night,70-100,Brazil,212559417,8358140.0,25
3197c989b5," Happy anniversary to you and ! Hoping for many, many more. All the best from all of us",Happy anniversary to you,positive,night,70-100,Slovenia,2078938,20140.0,103
a2d7563226, u dont have to quit smoking  http://bit.ly/CHZLW,u dont have to quit smoking  http://bit.ly/CHZLW,neutral,night,31-45,Croatia,4105267,55960.0,73
408c475b5a,"Good morning!! Gonna clean the house a bit, then maybe clean some more, then do nothing for the rest of the day","Good morning!! Gonna clean the house a bit, then maybe clean some more, then do nothing for the rest of the day",neutral,noon,60-70,North Korea,25778816,120410.0,214
803996a09e,Just lost Internet.  And I was in a raid for 25 OS.,lost,negative,night,31-45,United Kingdom,67886011,241930.0,281
dc211ab61f," Hey Kelvin, my day`s been fantastic so far! We`re getting ready for a family Mother`s day function shortly",fantastic,positive,morning,0-20,Timor-Leste,1318445,14870.0,89
a610d6b25b,Re-pinging : why didn`t you go to prom? BC my bf didn`t like my friends,didn`t like my,negative,morning,46-60,Belarus,9449323,202910.0,47
7d454624f4,why the hell is youtube not working???  NO NO  NO NO   NO  NO NO NNO NO,why the hell,negative,night,31-45,Ecuador,17643054,248360.0,71
5ba6eb7c25," loving your music , had a good recommendation from someone who knows his stuff",loving,positive,noon,60-70,Fiji,896445,18270.0,49
e3875aa924,AHHHHHHHH omg Pridelines got talent is giving me a headache!! wtf omg osn !!! Make it stop mommy make it stop,AHHHHHHHH omg Pridelines got talent is giving me a headache!!,negative,morning,46-60,Jamaica,2961167,10830.0,273
53d39f2caa, I am so sorry!!  That really sucks,I am so sorry!!  That really sucks,negative,night,70-100,Gambia,2416668,10120.0,239
174485ccc8, wowzers! thanks! bang bang misses you on the dance floor,wowzers! thanks! bang bang misses you on the dance floor,neutral,night,31-45,Jordan,10203134,88780.0,115
